-322.98,0.12866,-1.9269,1.4843,-1.2356,-0.6316,1.9714,1.6727,0.119564917,36
-409.11,-2.3159,-0.56673,1.1418,-4.4836,-3.9914,1.9714,1.6727,0.122886164,37
-179.43,-4.6318,-4.6472,-1.5985,4.9161,5.5676,1.9714,1.6727,0.126207412,38
-236.85,-0.77197,-1.4735,-1.0276,3.4055,4.0384,1.9714,1.6727,0.12952866,39
-93.306,0.90063,-0.34004,1.9411,3.1838,3.8816,1.9714,1.6727,0.132849907,40
-179.43,-0.51465,0,-1.7127,7.6456,8.4391,1.9714,1.6727,0.136171155,41
122.02,-0.64331,1.8135,-0.34254,-1.1456,-0.5686,1.9714,1.6727,0.139492403,42
50.242,-0.25732,-5.6673,-8.6777,0.1157,0.6689,1.9714,1.6727,0.14281365,43
-165.08,0,-5.1006,-0.91344,0.2095,0.8392,1.9714,1.6727,0.146134898,44
-165.08,1.0293,-1.4735,-4.7956,-4.5665,-4.0763,1.9714,1.6727,0.149456146,45
-50.242,0.64331,-0.56673,-0.45672,3.9221,4.5492,1.9714,1.6727,0.152777393,46
165.08,2.7019,-29.47,12.331,3.2487,3.8668,1.9714,1.6727,0.156098641,47
-165.08,2.8306,-18.362,14.958,3.212,3.9092,1.9714,1.6727,0.159419889,48
-208.14,3.4739,-17.909,10.39,7.9,8.6942,1.9714,1.6727,0.162741136,49
-265.56,1.8013,-12.128,10.847,-0.0707,0.5243,1.9714,1.6727,0.166062384,50
193.79,0.51465,0.90677,0.5709,0.2519,0.8102,1.9714,1.6727,0.169383632,51
35.887,0.38599,2.0402,2.512,0.2846,0.922,1.9714,1.6727,0.172704879,52
-93.306,0.25732,2.8337,3.0829,-5.2521,-4.776,1.9714,1.6727,0.176026127,53
35.887,1.2866,0.45338,0.11418,3.5237,4.136,1.9714,1.6727,0.179347375,54
-64.597,-1.0293,1.7002,-1.4843,3.1382,3.7518,1.9714,1.6727,0.182668623,55
-308.63,2.0586,-2.3803,0.22836,3.1581,3.8565,1.9714,1.6727,0.18598987,56
-452.18,-5.0178,0.11335,-1.4843,8.2695,9.072,1.9714,1.6727,0.189311118,57
-64.597,-1.158,0,-0.5709,-1.5344,-0.9715,1.9714,1.6727,0.192632366,58
-165.08,0.77197,-2.2669,3.197,0.2622,0.8231,1.9714,1.6727,0.195953613,59
93.306,0.25732,-9.181,-5.9374,-0.0482,0.5731,1.9714,1.6727,0.199274861,60
-480.89,-1.158,-3.8538,-4.5672,-5.4205,-4.9353,1.9714,1.6727,0.202596109,61
-107.66,-0.64331,-5.7806,-3.9963,3.4247,4.0467,1.9714,1.6727,0.205917356,62
107.66,0.25732,-1.0201,-0.79926,3.5025,4.1379,1.9714,1.6727,0.209238604,63
-7.1774,1.9299,-1.5868,0.11418,3.8077,4.5183,1.9714,1.6727,0.212559852,64
-93.306,0.38599,-3.6271,0.5709,8.3633,9.1652,1.9714,1.6727,0.215881099,65
107.66,1.5439,-10.881,4.1105,-1.0525,-0.4671,1.9714,1.6727,0.219202347,66
-567.01,-2.8306,-31.397,12.788,0.0212,0.5821,1.9714,1.6727,0.222523595,67
-165.08,0.25732,-30.15,12.331,-0.3386,0.2956,1.9714,1.6727,0.225844842,68
64.597,1.158,-25.843,10.39,-5.2714,-4.7965,1.9714,1.6727,0.22916609,69
-150.73,1.6726,-23.803,12.788,3.6689,4.2909,1.9714,1.6727,0.232487338,70
-193.79,-0.25732,-16.322,12.674,3.9882,4.6263,1.9714,1.6727,0.235808585,71
35.887,1.0293,-2.8337,2.8545,3.6156,4.3179,1.9714,1.6727,0.239129833,72
308.63,-2.5732,-1.1335,-0.68508,8.1872,8.9846,1.9714,1.6727,0.242451081,73
122.02,-0.38599,1.4735,2.2836,-1.4406,-0.8739,1.9714,1.6727,0.245772328,74
-208.14,-0.25732,-0.11335,0.68508,-0.3759,0.1722,1.9714,1.6727,0.249093576,75
-208.14,-0.51465,-0.56673,0.45672,-1.206,-0.5943,1.9714,1.6727,0.252414824,76
-222.5,3.0879,-1.4735,-0.45672,-4.8023,-4.3198,1.9714,1.6727,0.255736072,77
-21.532,0.77197,1.4735,-1.4843,3.9972,4.6295,1.9714,1.6727,0.259057319,78
-322.98,-1.5439,-1.7002,2.0552,3.7659,4.4046,1.9714,1.6727,0.262378567,79
-294.27,-4.6318,1.2468,0.5709,3.2294,3.9381,1.9714,1.6727,0.265699815,80
-35.887,0.12866,-1.0201,1.5985,7.7921,8.5952,1.9714,1.6727,0.269021062,81
-179.43,-1.8013,1.3602,0.68508,-1.0653,-0.4864,1.9714,1.6727,0.27234231,82
93.306,-2.1873,2.3803,0.45672,-0.1401,0.4112,1.9714,1.6727,0.275663558,83
93.306,-0.12866,-6.6874,-6.6224,-0.9098,-0.3058,1.9714,1.6727,0.278984805,84
-265.56,0.25732,-23.349,10.505,-4.3545,-3.861,1.9714,1.6727,0.282306053,85
7.1774,-1.0293,-13.488,9.8195,4.1932,4.8235,1.9714,1.6727,0.285627301,86
-122.02,2.1873,-2.8337,8.221,3.5661,4.1977,1.9714,1.6727,0.288948548,87
-322.98,0.12866,-2.3803,2.9687,2.9647,3.6605,1.9714,1.6727,0.292269796,88
-538.3,0.12866,-0.11335,0.22836,8.1956,8.9987,1.9714,1.6727,0.295591044,89
-107.66,1.0293,-0.11335,0.5709,-0.3566,0.2339,1.9714,1.6727,0.298912291,90
-208.14,-2.8306,-1.3602,-2.8545,0.0437,0.5931,1.9714,1.6727,0.302233539,91
-179.43,-1.4153,-0.56673,-1.3702,-0.2641,0.3528,1.9714,1.6727,0.305554787,92
-107.66,-0.77197,-0.45338,1.9411,-5.3992,-4.9199,1.9714,1.6727,0.308876034,93
122.02,0,2.2669,2.9687,3.2692,3.8784,1.9714,1.6727,0.312197282,94
222.5,1.5439,0.56673,0.5709,3.8173,4.4457,1.9714,1.6727,0.31551853,95
-64.597,1.6726,0.34004,-0.5709,3.9593,4.6944,1.9714,1.6727,0.318839777,96
136.37,0.25732,-1.0201,0.45672,8.0035,8.7976,1.9714,1.6727,0.322161025,97
-552.66,-3.9885,-3.5137,-4.2247,-1.0184,-0.4324,1.9714,1.6727,0.325482273,98
-122.02,1.5439,2.8337,0.91344,-0.0739,0.4793,1.9714,1.6727,0.328803521,99
150.73,2.4446,1.4735,1.5985,-1.0634,-0.4478,1.9714,1.6727,0.332124768,100
-21.532,2.0586,1.9269,5.1381,-5.0118,-4.5331,1.9714,1.6727,0.335446016,101
-136.37,0.25732,1.7002,2.2836,3.7351,4.3577,1.9714,1.6727,0.338767264,102
-136.37,-0.64331,-0.34004,2.9687,3.9529,4.5832,1.9714,1.6727,0.342088511,103
-150.73,0.64331,-3.8538,-6.8508,3.0745,3.7743,1.9714,1.6727,0.345409759,104
-50.242,1.4153,-6.4607,-9.0202,8.477,9.2776,1.9714,1.6727,0.348731007,105
-21.532,-1.9299,-3.5137,-2.512,-1.0538,-0.4658,1.9714,1.6727,0.352052254,106
-279.92,-0.64331,-0.56673,-1.9411,-0.3373,0.2095,1.9714,1.6727,0.355373502,107
-466.53,-0.25732,-30.717,8.6777,-1.2568,-0.6445,1.9714,1.6727,0.35869475,108
-107.66,3.9885,-27.996,11.875,-4.9289,-4.4425,1.9714,1.6727,0.362015997,109
-222.5,3.2165,-24.483,13.131,3.7987,4.4213,1.9714,1.6727,0.365337245,110
-122.02,4.1172,-22.329,15.3,4.2504,4.8923,1.9714,1.6727,0.368658493,111
-21.532,1.158,-13.261,8.906,2.9415,3.6413,1.9714,1.6727,0.37197974,112
7.1774,0.12866,-2.1536,5.2523,8.2361,9.0424,1.9714,1.6727,0.375300988,113
64.597,-0.25732,0.56673,-1.4843,-1.1765,-0.6001,1.9714,1.6727,0.378622236,114
50.242,0,-0.79342,1.3702,-0.3245,0.2127,1.9714,1.6727,0.381943483,115
-122.02,3.4739,-2.0402,-0.34254,-1.1893,-0.5719,1.9714,1.6727,0.385264731,116
-265.56,-1.5439,1.1335,1.4843,-4.8068,-4.323,1.9714,1.6727,0.388585979,117
-35.887,3.0879,0.79342,0.22836,4.1412,4.7747,1.9714,1.6727,0.391907226,118
-265.56,0,1.9269,0.5709,4.0962,4.7413,1.9714,1.6727,0.395228474,119
35.887,0.90063,0.22669,1.5985,3.4344,4.1521,1.9714,1.6727,0.398549722,120
409.11,1.0293,0.56673,-1.5985,7.4862,8.2727,1.9714,1.6727,0.40187097,121
-337.34,0.38599,-0.22669,2.3978,-1.5286,-0.958,1.9714,1.6727,0.405192217,122
21.532,-1.9299,-1.8135,0.11418,0.1221,0.676,1.9714,1.6727,0.408513465,123
50.242,0.12866,1.5868,3.6538,-0.4954,0.1388,1.9714,1.5904,0.411834713,124
-107.66,-5.1465,-1.7002,-4.9097,-4.6674,-4.1752,1.9714,1.5904,0.41515596,125
-107.66,-0.12866,0.56673,-0.45672,3.6837,4.3185,1.9714,1.5904,0.418477208,126
-179.43,-0.77197,-5.894,-5.709,3.8751,4.5093,1.9714,1.5904,0.421798456,127
-193.79,0.51465,-9.7478,-10.048,3.5121,4.2395,1.9714,1.5904,0.425119703,128
50.242,1.9299,-10.655,-6.0515,7.8595,8.6498,1.9714,1.5904,0.428440951,129
35.887,-1.158,-5.3273,-8.5635,-0.6946,-0.1144,1.9714,1.5904,0.431762199,130
107.66,0.64331,-0.68008,-2.512,-0.1973,0.3528,1.9714,1.5904,0.435083446,131
-380.4,0.12866,-2.2669,-0.5709,-0.4954,0.1426,1.9714,1.5904,0.438404694,132
-122.02,1.5439,-17.682,10.733,-5.263,-4.7882,1.9714,1.5904,0.441725942,133
-165.08,1.8013,-13.148,11.418,3.0257,3.6271,1.9714,1.5904,0.445047189,134
-193.79,-0.64331,-9.9744,8.6777,3.5931,4.2202,1.9714,1.5904,0.448368437,135
-366.05,-2.8306,-4.7605,7.0792,2.5027,3.2018,1.9714,1.5904,0.451689685,136
21.532,-1.9299,-1.8135,2.512,8.7642,9.5706,1.9714,1.5904,0.455010932,137
-78.951,1.5439,-3.0603,0.91344,-1.1566,-0.5802,1.9714,1.5904,0.45833218,138
-279.92,-1.6726,-0.11335,1.256,0.1163,0.6727,1.9714,1.5904,0.461653428,139
107.66,-1.5439,0.79342,-2.0552,-0.7344,-0.0996,1.9714,1.5904,0.464974675,140
-466.53,-1.8013,-3.287,0,-5.45,-4.972,1.9714,1.5904,0.468295923,141
-265.56,0.77197,-0.22669,1.0276,3.7184,4.3397,1.9714,1.5904,0.471617171,142
-351.69,0.90063,0,1.256,3.6413,4.2665,1.9714,1.5904,0.474938419,143
193.79,1.5439,2.4936,1.8269,3.0784,3.7929,1.9714,1.5904,0.478259666,144
-308.63,0,0.34004,-0.34254,8.5111,9.3142,1.9714,1.5904,0.481580914,145
-236.85,1.4153,-1.0201,-0.91344,-0.7633,-0.1735,1.9714,1.5904,0.484902162,146
-193.79,2.7019,-0.79342,1.256,-0.1966,0.3585,1.9714,1.5904,0.488223409,147
93.306,-0.25732,1.3602,-1.4843,-0.9201,-0.2891,1.9714,1.5904,0.491544657,148
-165.08,-0.64331,0,-1.1418,-5.38,-4.9051,1.9714,1.5904,0.494865905,149
-193.79,0.64331,0.11335,1.9411,4.3493,4.9842,1.9714,1.5904,0.498187152,150
-21.532,1.9299,3.0603,0.22836,4.51,5.1641,1.9714,1.5904,0.5015084,151
35.887,1.9299,-0.22669,0.68508,4.0898,4.8306,1.9714,1.5904,0.504829648,152
-136.37,-1.2866,-7.1408,-7.1933,7.7901,8.576,1.9714,1.5904,0.508150895,153
-78.951,2.4446,-4.3071,-3.6538,-0.577,0.0257,1.9714,1.5904,0.511472143,154
-279.92,1.9299,0.34004,-0.91344,-0.363,0.1889,1.9714,1.5904,0.514793391,155
-265.56,1.158,-28.337,13.702,-0.9555,-0.3245,1.9714,1.5904,0.518114638,156
-122.02,-0.77197,-27.316,12.331,-4.8524,-4.3686,1.9714,1.5904,0.521435886,157
-7.1774,0.25732,-21.876,11.989,4.224,4.873,1.9714,1.5904,0.524757134,158
-179.43,-0.77197,-21.422,10.733,4.1052,4.7509,1.9714,1.5904,0.528078381,159
-107.66,1.0293,-10.768,12.446,2.601,3.3007,1.9714,1.5904,0.531399629,160
-380.4,0.90063,-1.7002,2.0552,8.0908,8.8818,1.9714,1.5904,0.534720877,161
78.951,-2.5732,2.0402,1.4843,-0.9908,-0.3997,1.9714,1.5904,0.538042124,162
21.532,-1.0293,-0.79342,-0.22836,-0.2236,0.3283,1.9714,1.5904,0.541363372,163
-236.85,1.8013,3.1737,0,-0.5526,0.081,1.9714,1.5904,0.54468462,164
-21.532,0.12866,0.34004,-0.11418,-4.7124,-4.2253,1.9714,1.5904,0.548005868,165
-523.95,-5.1465,0.34004,-1.0276,4.1309,4.7689,1.9714,1.5904,0.551327115,166
-64.597,0.90063,-0.22669,-0.11418,3.8726,4.51,1.9714,1.5904,0.554648363,167
-193.79,0.64331,2.7203,1.5985,2.4622,3.1664,1.9714,1.5904,0.557969611,168
-179.43,0.64331,0.90677,0,8.175,8.9653,1.9714,1.5904,0.561290858,169
-193.79,-0.51465,2.2669,3.0829,0.0084,0.6175,1.9714,1.5904,0.564612106,170
122.02,1.5439,-4.5338,-7.1933,0.0456,0.6053,1.9714,1.5904,0.567933354,171
-35.887,0.25732,-7.9342,-8.4493,-0.5423,0.0887,1.9714,1.5904,0.571254601,172
-495.24,1.9299,-2.1536,-2.8545,-5.0112,-4.5402,1.9714,1.5904,0.574575849,173
-50.242,0.38599,-2.4936,0.91344,3.7216,4.3403,1.9714,1.5904,0.577897097,174
-122.02,5.0178,-28.903,14.958,3.6689,4.296,1.9714,1.5904,0.581218344,175
-337.34,3.8599,-28.223,11.761,3.5931,4.3191,1.9714,1.5904,0.584539592,176
-265.56,-4.1172,-26.41,10.505,8.4307,9.2275,1.9714,1.5904,0.58786084,177
-179.43,-1.0293,-19.042,10.961,-0.354,0.2442,1.9714,1.5904,0.591182087,178
-136.37,2.8306,-14.962,14.615,0.1645,0.7216,1.9714,1.5904,0.594503335,179
-294.27,-0.77197,-9.2944,10.39,-0.4401,0.2095,1.9714,1.5904,0.597824583,180
-64.597,-0.64331,-5.6673,7.6501,-5.8021,-5.3266,1.9714,1.5904,0.60114583,181
-294.27,-4.1172,-2.1536,1.3702,3.8649,4.4888,1.9714,1.5904,0.604467078,182
-136.37,1.2866,1.0201,-0.22836,4.0621,4.6982,1.9653,1.4691,0.607788326,183
265.56,1.158,-1.3602,2.7403,4.0428,4.7786,1.9653,1.4691,0.611109573,184
-78.951,-0.77197,-0.68008,1.0276,8.2637,9.0521,1.9653,1.4691,0.614430821,185
-208.14,-1.2866,-1.3602,0.5709,-0.6939,-0.1041,1.9653,1.4691,0.617752069,186
-7.1774,-1.9299,1.8135,0,-0.5635,-0.0212,1.9653,1.4691,0.621073317,187
-279.92,-2.0586,-1.8135,-0.45672,-1.8595,-1.2529,1.9653,1.4691,0.624394564,188
-193.79,-1.8013,-0.45338,1.4843,-5.1069,-4.6346,1.9653,1.4691,0.627715812,189
35.887,-0.12866,1.0201,-0.5709,4.2581,4.8936,1.9653,1.4691,0.63103706,190
-322.98,-1.8013,0.22669,0.11418,4.4599,5.1152,1.9653,1.4691,0.634358307,191
-179.43,-2.3159,-1.1335,-0.34254,3.3984,4.111,1.9653,1.4691,0.637679555,192
50.242,-0.51465,0.11335,1.5985,7.9855,8.7726,1.9653,1.4691,0.641000803,193
-93.306,3.3452,-7.0275,-4.3388,-0.3797,0.2108,1.9653,1.4691,0.64432205,194
-7.1774,-2.7019,-9.181,-10.847,-0.4067,0.1362,1.9653,1.4691,0.647643298,195
-35.887,1.4153,-7.3675,-6.0515,-0.2981,0.3508,1.9653,1.4691,0.650964546,196
-64.597,-0.12866,-3.8538,-1.8269,-5.4789,-4.9951,1.9653,1.4691,0.654285793,197
107.66,2.8306,-3.7404,-1.3702,4.643,5.2849,1.9653,1.4691,0.657607041,198
-165.08,-0.64331,0.22669,1.9411,4.2163,4.8557,1.9653,1.4691,0.660928289,199
193.79,-0.25732,-25.049,10.162,2.9428,3.658,1.9653,1.4691,0.664249536,200
-35.887,1.0293,-27.656,15.643,7.9347,8.7199,1.9653,1.4691,0.667570784,201
-150.73,0,-17.002,12.788,-0.7222,-0.1343,1.9653,1.4691,0.670892032,202
78.951,3.7312,-13.261,12.902,-0.2197,0.3328,1.9653,1.4691,0.674213279,203
-279.92,-1.158,-3.5137,5.1381,-1.0017,-0.3675,1.9653,1.4691,0.677534527,204
-251.21,-0.90063,-2.4936,1.1418,-4.7021,-4.2208,1.9653,1.4691,0.680855775,205
122.02,-0.38599,-0.11335,0.11418,3.8199,4.4483,1.9653,1.4691,0.684177023,206
-251.21,-3.6025,-1.8135,0.22836,3.8848,4.5145,1.9653,1.4691,0.68749827,207
-193.79,-0.25732,-1.1335,4.2247,2.8143,3.5205,1.9653,1.4691,0.690819518,208
-122.02,-1.158,-0.34004,-0.45672,8.2759,9.0559,1.9653,1.4691,0.694140766,209
-64.597,-1.2866,-1.1335,2.8545,0.0045,0.6046,1.9653,1.4691,0.697462013,210
-265.56,-0.12866,0,-1.0276,-0.2943,0.2577,1.9653,1.4691,0.700783261,211
-21.532,-1.9299,0.34004,1.9411,-1.0827,-0.453,1.9653,1.4691,0.704104509,212
64.597,-1.158,-0.68008,-0.34254,-5.1853,-4.7175,1.9653,1.4691,0.707425756,213
50.242,-1.0293,-5.2139,-9.9337,3.9066,4.526,1.9653,1.4691,0.710747004,214
-423.47,0.12866,-6.1207,-9.5911,4.0409,4.67,1.9653,1.4691,0.714068252,215
-93.306,-0.77197,-5.7806,-6.1657,3.4434,4.1707,1.9653,1.4691,0.717389499,216
-136.37,-1.158,-2.8337,-2.7403,8.4706,9.266,1.9653,1.4691,0.720710747,217
-107.66,-0.25732,-3.6271,-1.5985,-0.3919,0.2095,1.9653,1.4691,0.724031995,218
-409.11,-3.0879,-2.947,-5.5948,-0.2435,0.3091,1.9653,1.4691,0.727353242,219
-265.56,0,-1.7002,-2.0552,-1.0409,-0.4132,1.9653,1.4691,0.73067449,220
-150.73,0.38599,-3.0603,-2.8545,-4.9141,-4.4393,1.9653,1.4691,0.733995738,221
-122.02,0,-4.0805,-1.0276,3.0373,3.6522,1.9653,1.4691,0.737316985,222
122.02,1.9299,-10.428,4.9097,4.0499,4.6873,1.9653,1.4691,0.740638233,223
-265.56,-1.6726,-22.783,10.961,3.6072,4.3474,1.9653,1.4691,0.743959481,224
-136.37,-0.51465,-13.148,11.532,8.3973,9.1877,1.9653,1.4691,0.747280728,225
-208.14,1.5439,-2.2669,10.162,-0.7884,-0.1934,1.9653,1.4691,0.750601976,226
50.242,0.90063,-3.9671,5.4806,-0.5211,0.0161,1.9653,1.4691,0.753923224,227
-251.21,-2.8306,-2.4936,1.256,-1.2292,-0.6066,1.9653,1.4691,0.757244472,228
50.242,0.77197,-0.34004,-1.0276,-4.9077,-4.4322,1.9653,1.4691,0.760565719,229
-50.242,-1.5439,-0.34004,1.3702,3.1516,3.7582,1.9653,1.4691,0.763886967,230
-50.242,0.25732,-2.3803,1.8269,4.6462,5.2971,1.9653,1.4691,0.767208215,231
193.79,-2.3159,-0.68008,1.5985,3.4369,4.1656,1.9653,1.4691,0.770529462,232
64.597,0.77197,-0.11335,-1.4843,8.1821,8.9679,1.9653,1.4691,0.77385071,233
107.66,1.8013,-0.56673,2.1694,-1.2966,-0.7254,1.9653,1.4691,0.777171958,234
-193.79,0.64331,-1.0201,-0.11418,-0.6734,-0.1414,1.9653,1.4691,0.780493205,235
-279.92,-2.5732,-0.22669,-2.9687,-0.9587,-0.3258,1.9653,1.4691,0.783814453,236
-380.4,-0.51465,1.8135,-1.5985,-4.8113,-4.3224,1.9653,1.4691,0.787135701,237
-322.98,0.51465,-0.68008,1.256,3.4055,4.0261,1.9653,1.4691,0.790456948,238
-193.79,1.5439,-1.2468,0.22836,4.2748,4.9283,1.9653,1.4691,0.793778196,239
179.43,-1.9299,0.22669,2.1694,2.9441,3.6612,1.9653,1.4691,0.797099444,240
165.08,1.8013,0.45338,1.9411,7.7651,8.5451,1.9653,1.4691,0.800420691,241
-251.21,-4.8892,-6.4607,-13.131,-1.3037,-0.7171,1.9653,1.4691,0.803741939,242
21.532,2.8306,-6.234,-5.709,-0.3033,0.2403,1.9653,1.4691,0.807063187,243
-93.306,0.90063,-3.287,-3.8821,-0.5841,0.0598,1.9653,1.4691,0.810384434,244
7.1774,0.12866,-4.4205,-1.1418,-4.7503,-4.2748,1.9653,1.4691,0.813705682,245
-251.21,1.6726,-3.5137,-0.79926,3.2622,3.8758,1.9653,1.4691,0.81702693,246
-136.37,-0.25732,-4.1938,-1.3702,4.0287,4.6655,1.9653,1.4691,0.820348177,247
-236.85,1.2866,-0.22669,-0.79926,2.7276,3.4421,1.9653,1.4691,0.823669425,248
-165.08,1.4153,-1.5868,-1.5985,8.1679,8.9525,1.9653,1.4691,0.826990673,249
-107.66,1.158,-15.075,10.961,-0.3328,0.2647,1.9653,1.4691,0.830311921,250
-165.08,2.1873,-9.6344,11.646,-0.1895,0.356,1.9653,1.4691,0.833633168,251
-222.5,-0.77197,-2.8337,3.4254,-0.9246,-0.2943,1.9653,1.4691,0.836954416,252
-107.66,-0.25732,-0.90677,0.22836,-4.9604,-4.4946,1.9653,1.4691,0.840275664,253
107.66,-0.12866,-1.5868,-1.4843,3.081,3.6875,1.9653,1.4691,0.843596911,254
-136.37,0.77197,0.90677,1.3702,4.0024,4.6327,1.9653,1.4691,0.846918159,255
-322.98,1.158,-1.7002,0,2.9441,3.6657,1.9653,1.4691,0.850239407,256
-437.82,-3.9885,-1.0201,-3.0829,9.0155,9.8154,1.9653,1.4691,0.853560654,257
-35.887,-2.0586,-0.34004,-1.4843,-0.6599,-0.061,1.9653,1.4691,0.856881902,258
-294.27,1.0293,1.4735,-1.5985,-0.2814,0.2647,1.9653,1.4691,0.86020315,259
78.951,-0.25732,1.8135,1.5985,-1.1084,-0.4819,1.9653,1.4691,0.863524397,260
-7.1774,-1.0293,1.4735,1.5985,-5.3183,-4.8537,1.9653,1.4691,0.866845645,261
-337.34,-3.9885,-1.5868,-0.45672,3.2018,3.8128,1.9653,1.4691,0.870166893,262
-107.66,-1.6726,-0.79342,-1.0276,4.377,5.0208,1.9653,1.4691,0.87348814,263
-509.6,3.3452,-0.11335,-0.68508,3.5597,4.2902,1.9653,1.4691,0.876809388,264
-7.1774,-1.4153,3.5137,-0.79926,8.371,9.162,1.9653,1.4691,0.880130636,265
21.532,-0.90063,-7.9342,-9.8195,-0.8899,-0.2988,1.9653,1.4691,0.883451883,266
-495.24,-4.7605,-9.2944,-9.3628,-0.6792,-0.1465,1.9653,1.4691,0.886773131,267
279.92,-0.12866,-5.7806,-5.9374,-1.6057,-0.9824,1.9653,1.4691,0.890094379,268
-265.56,0.51465,-4.3071,-0.68508,-5.2348,-4.7676,1.9653,1.4691,0.893415626,269
-64.597,-0.51465,-2.7203,-0.5709,3.1587,3.7659,1.9653,1.4691,0.896736874,270
64.597,2.9592,-28.337,9.7053,4.828,5.4764,1.9653,1.4691,0.900058122,271
-437.82,-3.3452,-21.536,8.5635,3.2686,3.9972,1.9653,1.4691,0.90337937,272
136.37,-0.25732,-15.075,11.646,8.3395,9.1318,1.9653,1.4691,0.906700617,273
50.242,-4.1172,-4.9872,0,-0.6483,-0.0623,1.9653,1.4691,0.910021865,274
-93.306,0.64331,0.34004,-2.6261,-0.6779,-0.1459,1.9653,1.4691,0.913343113,275
50.242,0.64331,1.0201,-2.2836,-0.8456,-0.1992,1.9653,1.4691,0.91666436,276
7.1774,-0.51465,-2.7203,0.34254,-5.1063,-4.6321,1.9653,1.4691,0.919985608,277
-308.63,0.90063,2.4936,4.5672,3.967,4.6025,1.9653,1.4691,0.923306856,278
-64.597,-2.1873,0,0.22836,4.3249,4.9726,1.9653,1.4691,0.926628103,279
-50.242,-0.90063,0.34004,0.5709,3.5166,4.2504,1.9653,1.4691,0.929949351,280
-21.532,-2.3159,1.2468,2.9687,7.6764,8.4487,1.9653,1.4691,0.933270599,281
-21.532,1.5439,0.34004,-1.3702,-0.933,-0.3483,1.9653,1.4691,0.936591846,282
-265.56,-4.6318,-2.4936,0.22836,-0.072,0.4742,1.9653,1.4691,0.939913094,283
-122.02,-0.25732,1.5868,-0.91344,-0.4665,0.1838,1.9653,1.4691,0.943234342,284
